Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Contact Email,Phone Number,Number of Articles,Hub Tags,Full Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price Currency (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Number of Events,CB Rank (Organization),BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),School Method
Cryosmetics,https://www.crunchbase.com/organization/cryosmetics,"Beauty, Biotechnology, Cosmetics","Montevideo, NA - Uruguay, Uruguay",Cryosmetics designs products to take care of the skin with the aim of promoting the skin and its microbiome's health.,"104,166",Latin America,,Active,2019-11-01,month,,,,,For Profit,https://cryosmetics.com,https://twitter.com/CryosmeticsSkin,https://www.facebook.com/cryosmetics,https://www.linkedin.com/company/cryosmetics,info@cryosmetics.com,,2,,Working on the future of cosmetics. We develop natural skincare products that contribute to diversity of skin microbiome.,,,,,,,,,,,,,,"Biotechnology, Consumer Goods, Science and Engineering",,,1-10,1,Seed,2020-12-10,200000,USD,200000,Pre-Seed,200000,USD,200000,Pre-Seed,200000,USD,200000,200000,USD,200000,GRID EXPONENTIAL,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"108,815",,,,,,,,,,,,
Popey,https://www.crunchbase.com/organization/popey,"Marketplace, Tourism, Travel","Montevideo, NA - Uruguay, Uruguay", Popey is a P2P marketplace for boat rentals and sea experiences.,"113,428",Latin America,,Active,2016-09-01,day,,,,,For Profit,http://www.popey.co,https://twitter.com/popeyco,https://www.facebook.com/popeylatam,https://www.linkedin.com/company/popey/,info@popey.co,,2,,"Popey is a P2P marketplace for boat rentals and sea experiences.  Through the platform anyone can, safely and simply, offer a boat to those looking to navigate in a certain area. The company is born of the founders' love for the sea.",,,,,,,,,,,,,,"Commerce and Shopping, Travel and Tourism",1,Emiliano Bar,1-10,4,Seed,2018-12-01,40000,USD,40000,Seed,40000,USD,40000,Seed,220000,USD,220000,220000,USD,220000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"118,737",21,,,17,,,,,,,,
REDEMC(EViMed),https://www.crunchbase.com/organization/redemc-evimed,"E-Learning, Medical, Training","Montevideo, NA - Uruguay, Uruguay",REDEMC Provides international multilingual massive paid programs for continuing education of healthcare professionals all over LatinAmerica.,"115,016",Latin America,,Active,2004-01-01,year,,,,,For Profit,https://www.redemc.net,https://twitter.com/evimed_emc?lang=en,https://www.facebook.com/evimed.uruguay/,https://www.linkedin.com/company/evimed/,courses@evimed.net,(982) 708-9525,,,"REDEMC(EViMed) is a network that brings together health professionals from all over Latin America, providing permanent online education programs, managed logistically, informally and educationally.It offers online courses and training activities and updating of various medical specialties: Infectology, Nephrology, Pediatrics, Family Medicine, Obstetrics, Intensive Medicine, Transplantology, Cardiology, Diabetology.",,,,,,,,,,,,,,"Education, Health Care, Software",1,Alvaro Margolis,11-50,1,Seed,2020-10-06,30000,USD,30000,Pre-Seed,30000,USD,30000,Pre-Seed,30000,USD,30000,30000,USD,30000,Seedstars,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"120,445",40,,,,,,,,,,,
OverActive,https://www.crunchbase.com/organization/overactive,"CRM, Information Technology, Software","Montevideo, NA - Uruguay, Uruguay",Global Software Solutions,"115,609",Latin America,Less than $1M,Active,2008-02-11,day,,,,,For Profit,http://www.overactive.com,https://www.twitter.com/overactive,https://www.facebook.com/overactiveinc,https://www.linkedin.com/company/overactive-inc,info@overactiveinc.com,786-288-2784,7,,,,,,,,,,,,,,,,"Information Technology, Sales and Marketing, Software",,,251-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"121,073",13,1,,17,,,,,,,,
Trafilea,https://www.crunchbase.com/organization/trafilea,"Digital Marketing, E-Commerce","Montevideo, NA - Uruguay, Uruguay",Trafilea is an e-commerce group that builds direct-to-consumer global brands powered by meaningful purposes.,"117,968",Latin America,,Active,2014-04-01,day,,,,,For Profit,http://trafilea.com,https://twitter.com/trafilea,,https://www.linkedin.com/company/trafilea/,info@trafilea.com,+598 2626 2431,,,,,,,,,,,,,,,,,"Commerce and Shopping, Sales and Marketing",2,"Lucas Vera, Santiago Zabala",101-250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"123,612",57,,,23,,,,,,,,
Flager,https://www.crunchbase.com/organization/flager,"Advertising, Analytics, Brand Marketing, Content Marketing, Data Visualization, Digital Marketing, Productivity Tools, UX Design","Montevideo, NA - Uruguay, Uruguay",Flager is the next generation of interactive content. Easily create interactive web experiences and collect 1st Party-data that matters.,"122,092",Latin America,,Active,2018-06-01,day,,,,,For Profit,https://www.flager.io/,https://twitter.com/Flager_io,,https://www.linkedin.com/company/flager,hello@flager.io,+598 95927670,,,"Flager is the next generation of interactive content.  It allows Freelancers, Brands and Digital Agencies to easily create interactive web experiences with no code necessity, using a Canva-styled editor, just drag and drop images, videos, interactive components and much more. When users interact with the experience, you start collecting 1st Party-data that really matters to your business, creating custom user-segments and doing remarketing based on trustable and up-to-date data.",,,,,,,,,,,,,,"Advertising, Data and Analytics, Design, Information Technology, Sales and Marketing, Software",2,"Alejandro Mizraji, Giancarlo Vanoni",1-10,2,Seed,2018-12-15,55000,USD,55000,Pre-Seed,55000,USD,55000,Pre-Seed,80000,USD,80000,80000,USD,80000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"128,044",3,,,,,,,,,,,
Kidbox,https://www.crunchbase.com/organization/kidbox,Digital Media,"Montevideo, NA - Uruguay, Uruguay",KidBox’s founders have a mission to keep children safe on the Internet.,"123,430",Latin America,$1M to $10M,Active,2012-01-01,year,,,,,For Profit,http://www.kidbox.net,http://twitter.com/kidboxnet,http://www.facebook.com/kidboxnet,https://www.linkedin.com/company/1135602,info@kidbox.net,+59895038587,1,,"KidBox is the first web service for kids designed for Spanish and Portuguese speaking families, making the Internet to be an exciting experieincie both for kids and their families.",,,,,,,,,,,,,,Media and Entertainment,2,"Alan Kind, Martin Larre",1-10,3,Seed,2013-03-01,125000,USD,125000,Seed,125000,USD,125000,Seed,665000,USD,665000,665000,USD,665000,"Start-Up Chile, NXTP Ventures",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"129,492",15,7,,13,,,,,,,,
E-stadium,https://www.crunchbase.com/organization/e-stadium,"eSports, Media and Entertainment, Online Games, Video Games","Montevideo, NA - Uruguay, Uruguay",E-stadium is an online platform where latin american gamers can compete for prizes in their favorites e-sports.,"130,476",Latin America,,Active,2018-09-01,day,,,,,For Profit,https://www.estadiumla.com,https://www.twitter.com/estadiumla,https://www.facebook.com/estadiumla,,info@estadiumla.com,+598 99235535,,,"E-stadium is a social gaming startup founded in Montevideo Uruguay. Their mission is to increase the e-sports experience of Latin-American gamers with a platform to play e-sports  against others for prizes. E-stadium was founded in September 2018 by Juan Ortiz, Leandro Burgos, and Liber Azambuya. It is headquartered in Montevideo, Uruguay.",,,,,,,,,,,,,,"Gaming, Media and Entertainment, Sports",1,Juan Abel Ortiz Bruno,1-10,1,Seed,2019-01-15,20000,USD,20000,Pre-Seed,20000,USD,20000,Pre-Seed,20000,USD,20000,20000,USD,20000,ANII,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"137,108",4,,,,,,,,,,,
GoyPick,https://www.crunchbase.com/organization/goypick,"E-Commerce, Logistics, Retail, Robotics, Shipping","Montevideo, NA - Uruguay, Uruguay","Robotic Stores for your Ecommerce, Retail and Industry","136,936",Latin America,,Active,2018-02-18,day,,,,,For Profit,http://goypick.com,,,https://www.linkedin.com/company/goypick/,contacto@goypick.com,+59892129899,22,,"GoyPick is the first Robotic Store in Uruguay. A disruptive service for companies doing ecommerce that want to deliver through a physical store near their customers. Buy now and have it now. Winner of the Start up competition during Ecommerce Day Uruguay 2018. A new concept of retail based on robotic stores, which allow the total automation of the operation of purchase, stock, request and delivery of physical products of different packages and weights.",,,,,,,,,,,,,,"Commerce and Shopping, Hardware, Science and Engineering, Software, Transportation",2,"GERARDO ESTRAMIL, JUAN URRABURU",1-10,1,,2019-04-02,100000,USD,100000,Debt Financing,,,,,,,,100000,USD,100000,ANII,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"144,117",,,,,,,,,,,,
GeneXus,https://www.crunchbase.com/organization/genexus,"Mobile, Software","Montevideo, NA - Uruguay, Uruguay",GeneXus is a web and mobile application development powerhouse that builds enterprise software and applications for its clients.,"137,549",Latin America,$1M to $10M,Active,1988-01-01,year,,,,,For Profit,http://www.genexus.com/en,http://twitter.com/GeneXus,http://www.facebook.com/GeneXus.Artech,http://www.linkedin.com/company/genexus-artech,info@genexus.com,+598 2601-2082,2,,"GeneXus is a web and mobile application development powerhouse, building enterprise software and applications that harness big data and power business intelligence from any device. It applies smart technology to business challenges, crafting custom software solutions for Fortune 500 corporations, and governments and nonprofit organizations, around the world. In addition to a portfolio of cutting-edge tools for iOS, Android, Windows 8, and [BlackBerry](http://www.crunchbase.com/organization/blackberry), GeneXus is the sole U.S. distributor of the GeneXus software development suite. Developers and IT consultants of GeneXus are led by owner and CTO, Veronica Buitron, engineer enterprise applications that seamlessly integrate data feeds and streamline informed collaboration, in real-time. Under the leadership of CEO, Dane Drotts, GeneXus supports a multitude of charitable organizations and startup incubators. GeneXus was founded in 1988 and is headquartered in Montevideo. It is a product of ARTech Consultores.",,,,,,,,,,,,,,"Mobile, Software",,,501-1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"144,793",97,1,"9,059",24,0,1,,Scientific and electric apparatus and instruments,,,,
Pyxis,https://www.crunchbase.com/organization/pyxis,"Artificial Intelligence, E-Commerce, Information Technology, Machine Learning, Retail","Montevideo, NA - Uruguay, Uruguay","Nearshore software development company with offices in Colombia, Uruguay, Peru, Mexico, Chile and New York, US.","139,648",Latin America,,Active,2009-11-01,month,,,,,For Profit,https://pyxisportal.us/,https://twitter.com/pyxisportal,https://www.facebook.com/pyxisportal,https://www.linkedin.com/company/pyxis,info@pyxis.com.uy,+1 212 678 6488,1,,"Our value proposal  We founded Pyxis in 2009, convinced that The Impossible is Possible through collaboration and confidence in everything we do. Over the past 10 years we incubated number of companies under Pyxis umbrella.  These driven, dedicated and innovative people work relentlessly every day to design better experience for our customers around the world. And thus our ecosystem grows. Today, Pyxis employs over 300 people, has a global footprint and Ecosystem of over 10 companies in 6 countries.    Our work goes beyond traditional lifecycle – we help  our customers through full digital journey starting with replacing old legacy systems with new state-of-the-art e-commerce platforms, modern marketing tools connected to every vital system within company. We then utilize feedback  from e-commerce sites, social media and other platforms where conversations are happening to deliver authentic customer experiences.   We stand out by  - Artificial Intelligence - Machine Learning, Data Science, Computer Vision, Social Listening, Sentiment Analysis, Chatbot. - Commerce & Marketing - SAP Commerce Cloud, B2C, B2B, B2B2C, SAP Marketing Cloud, SAP Customer Data Cloud. - DevOps - Cloud Managed Services, Continuous Integration, Continuous Delivery, Infrastructure as a Code, Staff Augmentation and Team Outsourcing. - Cibersecurity - Telco or CSPs agile software development and value added reselling    Our clients  We work for large-scale enterprises and Fortune 500 companies around the world, but also help mid-size companies that want to scale their operations. Our success is build by practicing empathy, collaboration and trust. More than 800 projects worldwide under our belt.",,,,,,,,,,,,,,"Artificial Intelligence, Commerce and Shopping, Data and Analytics, Information Technology, Science and Engineering, Software",,,251-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"147,078",40,1,,,0,1,,Advertising; business,,,,
Tryolabs,https://www.crunchbase.com/organization/tryolabs,"Artificial Intelligence, Developer Tools, Machine Learning, Natural Language Processing, Software","Montevideo, NA - Uruguay, Uruguay",Tryolabs' mission is to help companies build custom Machine Learning powered solutions to improve their KPIs.,"146,745",Latin America,$1M to $10M,Active,2010-09-01,day,,,,,For Profit,http://www.tryolabs.com,http://twitter.com/tryolabs,http://www.facebook.com/tryolabs,http://www.linkedin.com/company/tryolabs,hello@tryolabs.com,,3,,"Tryolabs helps companies build custom Machine Learning powered solutions to improve their KPIs. Their expertise includes Deep Learning, Computer Vision and NLP technologies to solve complex problems, tailored to individual business cases. Tryolabs' clients are mainly midsize companies based in the US, seeking support in the strategic analysis and the implementation of custom cutting-edge solutions. Tryolabs was founded in 2010 and is headquartered in Montevideo, Uruguay with an office in San Francisco, California.",,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Science and Engineering, Software",3,"Ernesto Rodriguez, Martín Alcalá Rubí, Raul Garreta",11-50,1,Seed,2012-11-01,,,,Angel,,,,Angel,,,,,,,Eduardo Mangarelli,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,9,"154,879",44,2,,17,,,,,,,,
Ironhide Game,https://www.crunchbase.com/organization/ironhide-game,"Gaming, Graphic Design, Video Games","Montevideo, NA - Uruguay, Uruguay",Mentally unstable game design studio based in Uruguay.,"150,791",Latin America,$1M to $10M,Active,2010-01-01,year,,,,,For Profit,http://www.ironhidegames.com,http://twitter.com/ironhidegames,http://www.facebook.com/ironhidegames,,contact@ironhidegames.com.,,8,,"Founded in 2010 by three friends with a hunger for greatness and world domination ...just kidding :), the three of us shared a common passion for games, and only dreamed of being part of the industry, until they have got together and gave it a shot!  Fortunately, they are still in the race and they are very optimistic about their future :). Enduring whatever comes their way, they will use all of their mental power to make games as great as they can. Needless to say, the Schwartz is strong with us!  Take a look around, play their games, leave a comment and have fun!",,,,,,,,,,,,,,"Design, Gaming",3,"ALVARO AZOFRA, GONZALO SANDE, Pablo Realini",101-250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"159,330",43,15,"729,684",12,,,,,,,,
TowerHouseStudio,https://www.crunchbase.com/organization/towerhousestudio,"Consulting, Information Technology, Mobile Apps, Software, Web Design, Web Development","Montevideo, NA - Uruguay, Uruguay",We help our clients achieve their goals by creating stunning websites and solutions with a strong focus on quality and client satisfaction.,"160,633",Latin America,,Active,2014-07-01,month,,,,,For Profit,https://towerhousestudio.com/,https://twitter.com/TowerHouseSt,,https://www.linkedin.com/company/towerhousestudio,info@towerhousestudio.com,(917) 231-2775,,,"At TowerHouseStudio we help our clients achieve their goals by creating stunning websites and solutions with a strong focus on quality and client satisfaction. We work with a defined and solid process, from client onboarding, to project delivery, quality assurance, support, and maintenance.  Frontend / Web Apps     We create outstanding UI/UX frontend apps using React JS and mobile with React Native. Backend / APIs     We have experience building complex systems with Docker and AWS, using      MySQL and NoSQL databases to create efficient and high-performance solutions. Custom Web Development     We work with Wordpress when the need is a quick turnaround and      Laravel for complex web applications with complex business rules. Salesforce development     Implementation, customization, and integration with 3rd party systems.      We develop solutions for adapting Salesforce to every business need.  Mobile development   We work developing applications with the power of hybrid technology,    making it cost-effective and faster.",,,,,,,,,,,,,,"Apps, Design, Information Technology, Mobile, Professional Services, Software",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"170,138",98,,,12,,,,,,,,
