Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Contact Email,Phone Number,Number of Articles,Hub Tags,Full Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price Currency (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Number of Events,CB Rank (Organization),BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),School Method
Upstream Security,https://www.crunchbase.com/organization/upstream-security,"Autonomous Vehicles, Cyber Security, Machine Learning, Network Security, SaaS, Software","Herzliya, Tel Aviv, Israel",Upstream Security is a Centralized Security & Analytics Platform for Connected & Autonomous Vehicle Fleets.,"5,929",,Less than $1M,Active,2017-02-01,day,,,,,For Profit,http://www.upstream.auto,https://twitter.com/upstreamauto,https://www.facebook.com/upstream.auto/,https://www.linkedin.com/company/upstream-security/,hello@upstreamsecurity.com,1-800-832-3406,16,,"Upstream is the first cloud-based centralized cybersecurity and analytics platform that protects the technologies and applications of connected and autonomous vehicles fleet. The platform leverages big data and machine learning to provide OEMs and vehicle fleets with unprecedented, comprehensive, and non-intrusive defense. With application security, real-time data protection and anomaly detection, attacks are identified and blocked before they reach and harm the vehicle's network. Upstream Security helps corporations mitigate connectivity risks and ensure the safety and security of smart mobility solutions protecting connected and autonomous vehicles. It also secures drivers, vehicles, and mobility services from misuse and cyber-attacks. Upstream C4 is a data-driven cloud-based platform that integrates with automotive data streams of vehicles and promises to detect incidents as they happen in real-time and allocating a rating based on perceived impact and severity The company was received the 15th Annual 2019 Info Security PG’s Global Excellence Awards in Automotive Security (IoT) and Cybersecurity Excellence Awards 2019 - Gold Winner (Automotive Cybersecurity Category). Upstream Security was founded in February 2017 and is based in Herzliya, Tel Aviv, Israel.",,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Information Technology, Privacy and Security, Software, Transportation",2,"Yoav Levy, Yonatan Appel",11-50,5,Early Stage Venture,2020-06-10,,,,Series B,,,,Series B,41000000,USD,41000000,41000000,USD,41000000,"Salesforce Ventures, CRV, Hyundai Motor Company, Glilot Capital Partners, Nationwide Ventures",4,11,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,2,"6,241",42,,,38,1,1,Computing; Calculating,Scientific and electric apparatus and instruments,,,,
CHEQ,https://www.crunchbase.com/organization/cheq,"Advertising, Cyber Security, Fraud Detection, Information Technology, Internet","Tel Aviv, Tel Aviv, Israel",CHEQ is the leading company in Advertising Security | Protecting Digital Marketers from Online Ad Fraud and Click Fraud,"5,942",,$10M to $50M,Active,2016-01-01,year,,,,,For Profit,https://www.cheq.ai,https://twitter.com/CHEQ_Inc,https://www.facebook.com/wearecheq/,https://www.linkedin.com/company/cheq-ai/,info@cheq.com,,11,,"CHEQ is a global cybersecurity company and the leader in Advertising Security. With offices in New York, Tel-Aviv, Sydney and Tokyo, the company protects many of the world's leading advertisers from ad-fraud, click fraud and other forms of malicious activity affecting their campaigns and user acquisition funnels. CHEQ has been named (2x) Ad Fraud Solution of the Year by The Drum (2019, 2020) and has been chosen by CNBC as one of the 100 hottest startups in the world (2019) among many other accolades.",,,,,,,,,,,,,,"Advertising, Financial Services, Information Technology, Internet Services, Payments, Privacy and Security, Sales and Marketing",3,"Asaf Botovsky, Ehud Levy, Guy Tytunovich",51-100,3,Early Stage Venture,2019-11-20,26000000,USD,26000000,Series B,26000000,USD,26000000,Series B,32000000,USD,32000000,32000000,USD,32000000,"Battery Ventures, Phoenix Insurance Company, MizMaa Ventures, Ehud Levy",2,4,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"6,254",47,,,,0,1,,Scientific and technological services,,,,
Voyager Labs,https://www.crunchbase.com/organization/voyager-labs,"Analytics, Artificial Intelligence, Developer Platform, Machine Learning, Software","Hod Hasharon, HaMerkaz, Israel",Voyager Labs' AI-based technology has the capability to analyze billions of data points in near real-time & reveal deep actionable insights,"5,990",,$10M to $50M,Active,2012-01-01,year,,,,,For Profit,http://voyagerlabs.co/,https://twitter.com/voyagerlabs,https://www.facebook.com/VoyagerLabsAI/,https://www.linkedin.com/company/voyager-analytics/,marketing@voyagerlabs.co,212-404-2402,11,,"Voyager Labs’ cognitive computing deep-insights platform features unprecedented capabilities for analyzing in real-time billions of publicly available unstructured data points. Armed with data from a wide variety of sources, Voyager Labs can understand and predict human behavior, enabling customers to create real-time dynamic insights. Founded in 2012, with offices in New York, Washington and London, and R&D center in Israel, the company currently employs more than 150 employees.",,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Science and Engineering, Software",1,Avi Korenblum,101-250,1,,2016-11-01,100000000,USD,100000000,Venture - Series Unknown,100000000,USD,100000000,Venture - Series Unknown,100000000,USD,100000000,100000000,USD,100000000,"Horizons Ventures, Ronald Cohen, OCAPAC Holding Company, Lloyd Dorfman",,4,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,2,"6,304",51,,,30,,,,,,,,
BeyondMinds,https://www.crunchbase.com/organization/beyondminds,"Artificial Intelligence, Enterprise Software, Machine Learning, Software","Tel Aviv, Tel Aviv, Israel","BeyondMinds built a universally applicable & easily adaptable enterprise AI solution. We deliver hyper-customized, production-grade AI.","6,004",,,Active,2018-08-01,month,,,,,For Profit,https://www.beyondminds.ai/,https://twitter.com/beyondmindsai,,https://www.linkedin.com/company/beyondminds/,info@beyondminds.ai,,3,,"Founded in 2018, BeyondMinds has built the first enterprise AI solution that is universally applicable and easily adaptable. We deliver hyper-customized, production-ready AI systems that enable sophisticated companies to overcome the massive failure rate in AI adoption and rapidly implement ROI-positive transformations. The company has more than 70 employees, with the majority being AI technologists. Accelerating AI democratization around the world, we have offices in New York, Tel-Aviv and London, in addition to presence in other countries. We service some of the world's top organizations, including several Global 100 companies.",,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Science and Engineering, Software",2,"Roey Mechrez, Rotem Alaluf",51-100,2,Early Stage Venture,2020-09-19,15000000,USD,15000000,Series A,15000000,USD,15000000,Series A,16000000,USD,16000000,16000000,USD,16000000,"Grove Ventures, Marius Nacht, Ehud Weinstein, Ofir Shalvi",4,4,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"6,318",43,,,,,,,,,,,
Lightico,https://www.crunchbase.com/organization/lightico,"Call Center, Sales Automation, Software","Tel Aviv, Tel Aviv, Israel","SaaS. Lightico’s Last Mile CX enables contact center agents to complete documentation, signatures/consent, payments while on the call.","6,045",,$1M to $10M,Active,2014-01-01,year,,,,,For Profit,http://www.lightico.com/,https://twitter.com/lightico,https://www.facebook.com/Lightico-746181632215987/,https://www.linkedin.com/company/13200839/,info@lightico.com,1 888 252 1440,13,,"Lightico streamlines sales & service processes and improves customer experience in the critical last mile of customer journeys. While on a call with a contact center agent, customers can digitally sign documents, complete forms, share documents/ID, see images and videos and process payments securely all from their mobile device.",,,,,,,,,,,,,,"Administrative Services, Information Technology, Sales and Marketing, Software",3,"Justin Josh, Omri Braun, Zviki Ben-Ishay",51-100,4,,2020-11-10,10600000,EUR,12527581,Venture - Series Unknown,10600000,EUR,12527581,Venture - Series Unknown,27027581,USD,27027581,27027581,USD,27027581,"Capital One Growth Ventures, Harmony Partners, lool Ventures, Oxx, Crescendo Venture Partners",4,7,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"6,362",63,,,41,1,2,Electric Communication Technique,Scientific and electric apparatus and instruments,,,,
Guesty,https://www.crunchbase.com/organization/guesty,"Business Information Systems, Information Technology, Professional Services, Property Management, SaaS, Software","Tel Aviv, Tel Aviv, Israel",The ultimate end-to-end property management software for short-term rentals.,"6,058",,$10M to $50M,Active,2013-12-01,day,,,,,For Profit,https://www.guesty.com,http://twitter.com/guesty,http://www.facebook.com/guestycom,https://www.linkedin.com/company/guesty/,marketing@guesty.com,,30,,"The Guesty platform provides property managers and management companies with an end-to-end solution to simplify the complex operational needs of short-term rentals. With Guesty, users across the globe can seamlessly manage listings from multiple online travel agencies including Airbnb, Booking.com, Agoda and more, by utilizing the company’s advanced tools which include: Channel Manager, Unified Inbox, Multi-Calendar, Mobile Management App, Automation Tools, 24/7 Guest Communication Services, Payment Processing, Owners Portal and more.",,,,,,,,,,,,,,"Information Technology, Other, Real Estate, Software",2,"Amiad Soto, Koby Soto",251-500,9,Late Stage Venture,2019-03-21,35000000,USD,35000000,Series C,35000000,USD,35000000,Series C,59350000,USD,59350000,64491273,USD,64491273,"Wefunder, Y Combinator, Vertex Ventures, TLV Partners, AltaIR Capital",4,17,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,3,"6,377",,2,"2,013",38,,,,,,,,
XM Cyber,https://www.crunchbase.com/organization/xm-cyber,"Cyber Security, Network Security, Security","Herzliya, Tel Aviv, Israel",XM Cyber offers advanced cyber risk analytics and cloud security posture management solutions.,"6,125",,$1M to $10M,Active,2016-01-01,year,,,,,For Profit,https://xmcyber.com,https://twitter.com/XMCyber_,https://www.facebook.com/xmcyber/,https://www.linkedin.com/company/xm/,info@xmcyber.com,,18,,"XM Cyber provides a fully automated APT Simulation Platform to continuously expose all attack vectors, above and below the surface, from breach point to any organizational critical asset. This continuous loop of automated red teaming is completed by ongoing and prioritized actionable remediation of organizations’ security gaps. In effect, HaXM by XM Cyber operates as an automated purple team that fluidly combines red team and blue team processes to ensure that organizations are always one step ahead of the hacker.",,,,,,,,,,,,,,"Information Technology, Privacy and Security",3,"Boaz Gorodissky, Noam Erez, Tamir Pardo",11-50,3,Early Stage Venture,2020-07-09,17000000,USD,17000000,Series B,17000000,USD,17000000,Series B,49000000,USD,49000000,49000000,USD,49000000,"UST, Macquarie Capital, Nasdaq Ventures, Swarth Group, Our Innovation Fund",2,5,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,6,"6,446",49,,,,29,5,Electric Communication Technique,Scientific and electric apparatus and instruments,,,,
InSightec,https://www.crunchbase.com/organization/insightec,"Biotechnology, Health Care, Manufacturing, Medical Device, Therapeutics","Tirat Carmel, Hefa, Israel",InSightec develops and manufactures MR-guided Focused Ultrasound technology devices for image-guided acoustic surgery.,"6,169",,$10M to $50M,Active,1999-01-01,year,,,,,For Profit,http://www.insightec.com,http://twitter.com/focusultrasound,http://www.facebook.com/pages/InSightec/47871279106,http://www.linkedin.com/company/insightec,info@promedicasrl.eu,1(121)463-0000,66,Unicorn,InSightec is the pioneer and global leader in MR guided focused ultrasound technology for image guided acoustic surgery. ExAblate® 2000 system was the first system to use the MR guided focused ultrasound technology. The ExAblate system received CE mark in 2002 and the Food and Drug Administration (FDA) approval in 2004 for the treatment of symptomatic uterine fibroids. ExAblate received the European CE Mark for pain palliation of bone metastases in June 2007 and for adenomyosis in June 2010. This device has won numerous innovation awards and has been used to treat thousands of patients around the world.,,,,,,,,,,,,,,"Biotechnology, Health Care, Manufacturing, Science and Engineering",1,Kobi Vortman,251-500,8,Late Stage Venture,2020-03-06,150000000,USD,150000000,Series F,150000000,USD,150000000,Series F,496900000,USD,496900000,496900000,USD,496900000,"GE Healthcare, GE Capital, Koch Disruptive Technologies, York Capital Management, GEOC",3,8,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"6,493",31,,,17,114,8,Medical Or Veterinary Science; Hygiene,Scientific and electric apparatus and instruments,,,,
CYE,https://www.crunchbase.com/organization/cye,"Cyber Security, Security, Software","Herzliya, Tel Aviv, Israel","CYE provides organizational security assessments, revealing complete attack routes and building optimized mitigation plans.","6,239",,,Active,2012-01-01,year,,,,,For Profit,https://www.cyesec.com/,https://twitter.com/CyesecLtd,https://www.facebook.com/cyesec/,https://www.linkedin.com/company/cyesec,contact@cyesec.com,+972 77-557-5881,15,,"CYE brings a fact-based approach to organizational cyber defense and takes the guesswork out of cyber risk management. Utilizing data, numbers, and facts, CYE helps security leaders know what business assets are at risk and execute cost-effective remediation projects for optimal risk prevention. Founded in 2012 and led by the co-founder of Israel army’s Red Team unit (in Matzov), CYE serves as a trusted cybersecurity partner to medium size to Fortune 500 companies in multiple industries around the world. CYE improves the cybersecurity maturity of its customers by enabling better identification, prioritization, and reduction of cyber risks. CYE's innovative cloud-based cybersecurity optimization platform, Hyver, provides organization-level security assessments, revealing anticipated attack routes, analyzing business risks, and building optimized mitigation plans.",,,,,,,,,,,,,,"Information Technology, Privacy and Security, Software",1,Reuven Aronashvili,51-100,2,Early Stage Venture,2021-02-10,120000000,USD,120000000,Series A,120000000,USD,120000000,Series A,120000000,USD,120000000,120000000,USD,120000000,"EQT, 83North, V Ventures",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"6,568",33,,,16,,,,,,,,
Jolt,https://www.crunchbase.com/organization/meetjolt,"Business Intelligence, EdTech, Education, Higher Education, Professional Networking","Tel Aviv, Tel Aviv, Israel",Jolt is a network of learning spaces curated for people in the workforce seeking to gain a competitive business edge.,"6,265",,$1M to $10M,Active,2015-01-01,year,,,,,For Profit,http://www.jolt.io,https://twitter.com/jolt_io,https://www.facebook.com/joltIL/,https://www.linkedin.com/school/6650766/,sales@jolt.io,+972-77-223-1374,6,,"Jolt builds a network of innovative learning spaces where professionals learn together from world-class instructors. Jolt members upskill themselves through short and effective learning sessions as part of their weekly routine, and are part of a global tribe of lifelong learners. Jolt's learning spaces provides short and effective learning sessions as part of their weekly routine, held in futuristically designed classrooms on small campuses. Jolt was founded in 2015 and is headquartered in Tel Aviv, Israel.",,,,,,,,,,,,,,"Community and Lifestyle, Data and Analytics, Education, Professional Services, Software",4,"Lior Frenkel, Nadav Leshem, Nitzan Cohen Arazi, Roei Deutsch",51-100,3,Early Stage Venture,2020-01-13,12700000,EUR,14140964,Series A,12700000,EUR,14140964,Series A,23290964,USD,23290964,23290964,USD,23290964,"Balderton Capital, Octopus Ventures, UpWest, PICO Venture Partners, Hillsven Capital",4,7,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"6,594",48,,,25,0,6,,Education; entertainment,,,,
