Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Contact Email,Phone Number,Number of Articles,Hub Tags,Full Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price Currency (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Number of Events,CB Rank (Organization),BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),School Method
Grin Scooters,https://www.crunchbase.com/organization/grin-scooters,"Electric Vehicle, Last Mile Transportation, Mobile, Ride Sharing, Software, Transportation","Mexico City, Distrito Federal, Mexico",Grin Scooters is a micromobility company in Latin America that merged with Yellow to create Grow Mobility,"6,610",Latin America,Less than $1M,Active,2018-04-30,day,,,,,For Profit,https://www.ongrin.com,https://www.twitter.com/grinscooters,https://www.facebook.com/grinscooters/,https://www.linkedin.com/company/grin-scooters/,,,6,,"Grin Scooters is a software company that operates network of operational shared electric scooters. Currently, Grin only operates in Mexico City, Guadalajara, Monterrey, Sao Paulo and Bogota but it has plans to expand to other cities throughout Latin America.",,,,,,,,,,,,,,"Mobile, Software, Transportation",6,"Bryan Zambrano, Guilherme Freire, Jonathan Lewy, Karime German, Luis Isaac Ramirez, Sergio Romo",101-250,5,Early Stage Venture,2018-10-15,45652616,USD,45652616,Series A,45652616,USD,45652616,Series A,72652616,USD,72652616,72652616,USD,72652616,"500 Startups, Soma Capital, Y Combinator, MaC Venture Capital, Liquid 2 Ventures",2,18,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"6,961",12,,,,0,0,Land Vehicles For Travelling Otherwise Than On Rails,,,,,
Fondeadora,https://www.crunchbase.com/organization/fondeadora,"Banking, Crowdfunding, Crowdsourcing, Debit Cards, Financial Services, FinTech, Internet","Mexico City, Distrito Federal, Mexico",Fondeadora is a digital banking services company that aims to eliminate the inefficiencies related to the traditional banking system.,"7,004",Latin America,$1M to $10M,Active,2018-08-02,day,,,,,For Profit,https://fondeadora.com,http://twitter.com/Fondeadora,http://www.facebook.com/FondeadoraMx,http://www.linkedin.com/company/fondeadora,info@fondeadora.com,+52 52072268,9,,"Fondeadora is a provider of digital banking services used to eliminate the inefficiencies related to the traditional banking system. The company offers a completely free debit card linked to a powerful app to save, use, and manage money. Its first product is a mobile app and an international MasterCard debit card where anyone can pay, store, and distribute money without complications. Fondeadora was founded in 2018 and is headquartered in Mexico City, Mexico.",,,,,,,,,,,,,,"Financial Services, Internet Services, Lending and Investments, Other, Payments",3,"Gus Alvarez Moreno, Norman Muller, Rene Serrano",11-50,4,Early Stage Venture,2020-08-27,14000000,USD,14000000,Series A,14000000,USD,14000000,Series A,18150000,USD,18150000,18150000,USD,18150000,"Y Combinator, Sound Ventures, Gradient Ventures, Scott Belsky, FinTech Collective",3,8,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"7,373",6,,,5,,,,,,,,
Linio,https://www.crunchbase.com/organization/linio,"Consumer Electronics, E-Commerce, Retail","Mexico City, Distrito Federal, Mexico",Linio is an e-commerce company that offers a wide variety of products online in many categories.,"7,283",Latin America,$100M to $500M,Active,2012-01-01,year,2018-08-02,day,,,For Profit,http://www.linio.com.mx,http://twitter.com/LinioMexico,http://www.facebook.com/LinioMexico,https://www.linkedin.com/company/linio/,contacto.mx@linio.com,52 55 852 51200,20,,"Linio is an e-commerce company that offers a wide variety of products online in many categories. It offers home electronics, technology products, mobiles, entertainment products, home appliances, fashion, sporting goods, babies and toys, books, and personal care products. It brings online consumer retail services to some of the fastest growing Latin American markets. Founded in 2012, Linio has operations in Mexico, Colombia, Peru, and Venezuela.",,,,,,,,,,,,,,"Commerce and Shopping, Consumer Electronics, Hardware",7,"Antonio Nunes, Armando Baquero Ponte, Bernardo Cordero, Fernando D'Alessio, Pedro Freire, Ulrick Noel, Wilson Cimino",1001-5000,6,M&A,2016-09-22,55000000,USD,55000000,Private Equity,55000000,USD,55000000,Private Equity,230500000,USD,230500000,230500000,USD,230500000,"Summit Partners, Rocket Internet, HV Capital, JP Morgan Chase, Kinnevik AB",4,10,,Was Acquired,Linio acquired by Falabella,https://www.crunchbase.com/acquisition/falabella-acquires-linio--49bd194b,Falabella,https://www.crunchbase.com/organization/falabella,2018-08-02,day,138000000,USD,138000000,Acquisition,,Private,,,,,,,,,,,,,,,"7,662",72,,,,,,,,,,,
Conekta,https://www.crunchbase.com/organization/conekta,"Developer APIs, Enterprise Software, FinTech, Payments, Search Engine","Mexico City, Distrito Federal, Mexico",Conekta designs an online payment platform that helps banks and financial institutions secure and optimize their processes.,"7,706",Latin America,Less than $1M,Active,2011-01-01,year,,,,,For Profit,http://conekta.com/,http://twitter.com/conekta_mx,https://www.facebook.com/conekta/,https://www.linkedin.com/company/conekta/about/,founders@conekta.io,+525541613535,4,,"Conekta designs an online payment platform that helps banks and financial institutions secure and optimize their processes. Its platform uses artificial intelligence to integrate the API, so that it can process online and offline payments, enabling financial institutions to analyze the transaction behavior to identify fraudulent purchases while its PCI-DSS certified secure banking services encrypt and protect banking and financial information.",,,,,,,,,,,,,,"Financial Services, Internet Services, Payments, Software",3,"Cristina Randall, Hector Cardenas, Leo Fischer",101-250,7,Early Stage Venture,2019-03-28,13000000,USD,13000000,Series B,13000000,USD,13000000,Series B,21695000,USD,21695000,21745000,USD,21745000,"500 Startups, Propel Venture Partners, Google Launchpad Accelerator, Cometa (formerly Variv Capital), Jaguar Ventures",3,11,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"8,100",26,,,28,,,,,,,,
AlphaCredit,https://www.crunchbase.com/organization/alphacredit,"Financial Services, FinTech, Lending, Small and Medium Businesses","Mexico City, Distrito Federal, Mexico",AlphaCredit specializes in consumer lending and financial solutions for SMEs.,"7,894",Latin America,$10M to $50M,Active,2010-01-01,year,,,,,For Profit,https://www.alphacredit.com/,,https://www.facebook.com/AlphaCreditOficial/,https://www.linkedin.com/company/alphacredit-mexico,contacto@alphacredit.mx,+52-(55)-52927511,5,,"AlphaCredit provides fast, cheap credit lines to individuals and small companies via a programmed deduction system, which has low default rates thus allowing for low-interest rates. AlphaCredit is one of the fastest-growing FinTech companies in Latin America. AlphaCredit has more than 1,200 employees and operations in Mexico and Colombia. We have granted more than 514,000 credits to more than 310,000 clients. Our products, distributed through mobile applications, include consumer credit for public and private employees, pensioners and / or independent contractors, as well as financial solutions for SMEs (factoring, leasing and productive credits). We have an area of innovation and exceptional technological development, focused on financial services.",,,,,,,,,,,,,,"Financial Services, Other",2,"Augusto Álvarez, José Luis Orozco",101-250,5,Early Stage Venture,2020-01-26,125000000,USD,125000000,Series B,125000000,USD,125000000,Series B,125000000,USD,125000000,125000000,USD,125000000,"Harlan Capital Partners LLC, SOFTBANK Latin America Ventures",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"8,296",19,,,,,,,,,,,
Airtm,https://www.crunchbase.com/organization/airtm,"Banking, Blockchain, Internet, Mobile, Payments, Transaction Processing","Mexico City, Distrito Federal, Mexico",Airtm is a globally accessible dollar denominated e-wallet.,"8,257",Latin America,,Active,2015-06-06,day,,,,,For Profit,https://www.airtm.com,,,,hello@airtm.com,,5,,"Airtm is an e-wallet connected to over 300 bank and e-money systems via a peer-to-peer network and direct bank connections. Users hold their money as dollars or cryptocurrency, and can send and receive funds domestically and internationally.  Airtm was founded in 2015 with the goal of leveraging digital money to help people in the developing world suffering from currency devaluation preserve their wealth and free their money from disconnected money networks. Headquartered in Mexico City and San Francisco, Airtm is a US-registered money service business.",,,,,,,,,,,,,,"Financial Services, Internet Services, Lending and Investments, Mobile, Other, Payments, Software",5,"Antonio Garcia, Jorge Ruiz, Joshua Kliot, Ruben Galindo, Tim Parsa",11-50,5,,2019-02-20,,,,Venture - Series Unknown,,,,Venture - Series Unknown,9700000,USD,9700000,9700000,USD,9700000,"Coinbase Ventures, International Finance Corporation, BnkToTheFuture, BlueYard Capital, Elevar Equity",2,10,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"8,675",97,,,,,,,,,,,
Flat.mx,https://www.crunchbase.com/organization/flat-mx,"Property Development, Property Management, Real Estate","Mexico City, Distrito Federal, Mexico",Flat.mx is a property tech startup that is simplifying the home-buying experience by removing the common hurdles of selling a home.,"8,273",Latin America,$1M to $10M,Active,2019-01-01,year,,,,,For Profit,https://www.flat.mx/,https://www.twitter.com/Flatmexico,https://www.facebook.com/FlatMX/,https://www.linkedin.com/company/flat-mx/,info@flat.mx,+52 55 5351 6342,5,,"Flat.mx is a property tech startup that that simplifies the process of buying or selling a home, with a deep layer of technology and data. With Flat.mx, sellers can sell their homes for a fair price in a matter of days, and move-in to a new apartment effortlessly. For buyers, Flat.mx assures the conditions of the property, a fair purchase price, and a seamless buying experience. Bernardo Cordero and Victor Noguera founded it in 2019 and is headquartered in Mexico City, Distrito Federal.",,,,,,,,,,,,,,Real Estate,2,"Bernardo Cordero, Victor Noguera",11-50,5,Seed,2020-09-22,,,,Seed,,,,Seed,4625000,USD,4625000,29625000,USD,29625000,"Y Combinator, Picus Capital, Liquid 2 Ventures, ALLVP, Two Culture Capital",3,9,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"8,692",37,,,,,,,,,,,
Merqueo,https://www.crunchbase.com/organization/merqueo,"Delivery, E-Commerce, Food and Beverage, Grocery","Mexico City, Distrito Federal, Mexico",Merqueo specializes in delivering groceries and home essentials using its own dark-store infrastructure and local stores.,"8,905",Latin America,$1M to $10M,Active,2017-02-01,day,,,,,For Profit,http://www.merqueo.com,https://www.twitter.com/merqueoCol,https://www.facebook.com/merqueo,https://www.linkedin.com/company/merqueo/about/,,,8,,,,,,,,,,,,,,,,"Administrative Services, Commerce and Shopping, Food and Beverage",4,"Jose Guillermo Calderon, Miguel Mc Allister, Miguel Mc Allister, Sebastian Noguera Escallón",251-500,3,Early Stage Venture,2019-02-10,14000000,USD,14000000,Series A,14000000,USD,14000000,Series A,16000000,USD,16000000,16000000,USD,16000000,"Endeavor Catalyst, Velum Inverlink, EWA Capital, Portland Private Equity",1,4,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"9,358",47,,,,,,,,,,,
Skydrop,https://www.crunchbase.com/organization/skydrop-3,"Logistics, Marketplace, Software, Transportation","Monterrey, Nuevo Leon, Mexico",Shipping software for businesses in Latin America.,"9,195",Latin America,$1M to $10M,Active,2013-01-01,year,,,,,For Profit,https://www.skydropx.com/,https://twitter.com/skydropco,https://www.facebook.com/SkyDropCo,https://www.linkedin.com/company/sskydropx/,hello@skydropx.com,+52 81 2165 1717,1,,Skydrop.co is a marketplace that connects businesses with shipping providers- consolidating volume to offer discounted rates.,,,,,,,,,,,,,,"Commerce and Shopping, Software, Transportation",2,"Armando Solbes, Jose Zambrano",51-100,5,,2018-08-20,5000000,USD,5000000,Undisclosed,5000000,USD,5000000,Undisclosed,6935000,USD,6935000,6965000,USD,6965000,"FJ Labs, Soma Capital, Y Combinator, Sierra Ventures, Sinai Ventures",1,13,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,2,"9,658",5,1,1,21,,,,,,,,
Eva,https://www.crunchbase.com/organization/higia,"Health Care, Health Diagnostics, Life Science, Medical Device","Mexico City, Distrito Federal, Mexico",Eva develops an accessible and non-invasive wearable device designed to detect breast cancer risks.,"9,521",Latin America,,Active,2015-01-01,year,,,,,For Profit,https://evacenter.com/,https://twitter.com/evacenter_mx,https://www.facebook.com/evacenter.mx/,https://www.linkedin.com/company/eva-tech/,info@higia.tech,(55) 5530-8883,3,,"Eva develops an accessible and non-invasive wearable device designed to detect breast cancer risks. The company's wearable device is equipped with tactile sensors which are designed to map the surface of the breast and surrounding areas, allowing women to keep a track on the changes in breast temperature, size, and weight, with the help of biosensors inside the cup which constantly monitors information.",,,,,,,,,,,,,,"Biotechnology, Health Care, Science and Engineering",3,"Jose Antonio Torres, Jose Lavariega-Gomez, Julian Rios Cantu",11-50,7,,2020-04-21,9133896,USD,9133896,Venture - Series Unknown,9133896,USD,9133896,Venture - Series Unknown,14253896,USD,14253896,14253896,USD,14253896,"MassChallenge, Alumni Ventures Group, Khosla Ventures, Y Combinator, Sound Ventures",3,16,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"9,989",9,,,8,0,0,,Medical services; veterinary services,,,,
Runa HR,https://www.crunchbase.com/organization/runa-hr,"Cloud Data Services, Human Resources, Software","Polanco, Distrito Federal, Mexico",Runa is a human resources software solution designed for small to medium-sized companies.,"9,617",Latin America,$1M to $10M,Active,2017-06-26,day,,,,,For Profit,http://runahr.com/,https://twitter.com/runa_hhrr,https://www.facebook.com/runahr/,https://www.linkedin.com/company/22316561/,info@runahr.com,,,,"Runa is a human resources software solution designed for small to medium-sized companies. It offers a cloud-based software solution to change the way they pay payroll and human resources management. It was founded in 2017 and is headquartered in Polanco, Mexico.",,,,,,,,,,,,,,"Administrative Services, Information Technology, Internet Services, Software",1,Courtney McColgan,101-250,2,Seed,2018-06-05,3500000,USD,3500000,Seed,3500000,USD,3500000,Seed,3500000,USD,3500000,3500000,USD,3500000,"Salesforce Ventures, FundersClub, Y Combinator, MaC Venture Capital, Susa Ventures",1,11,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"10,086",45,,,25,,,,,,,,
Grow Mobility,https://www.crunchbase.com/organization/grow-mobility,Last Mile Transportation,"Mexico City, Distrito Federal, Mexico",Grow is a micromobility and payments platform based in Latam.,"9,904",Latin America,,Active,2019-01-30,day,2020-03-11,day,,,For Profit,https://www.grow.mobi/,,,https://www.linkedin.com/company/grow-mobility/,,,9,,"Grow is a micromobility and payments platform based in Latam. It is the result of the merger between Grin, the mexican scooter pioneer, and Yellow, a multimodal and payment player from Brazil.",,,,,,,,,,,,,,Transportation,8,"Ariel Lambrecht, Guilherme Freire, Jonathan Lewy, Karime German, Marcelo Loureiro, Paula Nader, Renato Freitas, Sergio Romo",1001-5000,1,M&A,2019-01-30,150000000,USD,150000000,Venture - Series Unknown,150000000,USD,150000000,Venture - Series Unknown,150000000,USD,150000000,150000000,USD,150000000,,,,1,"Made Acquisitions, Was Acquired",Grow Mobility acquired by Mountain Nazca,https://www.crunchbase.com/acquisition/nazca-ventures-3-acquires-grow-mobility--902b8df9,Mountain Nazca,https://www.crunchbase.com/organization/nazca-ventures-3,2020-03-11,day,,,,Leveraged Buyout,,Private,,,,,,,,,,,,,,,"10,382",35,,,,,,,,,,,
Nowports,https://www.crunchbase.com/organization/nowports,"Air Transportation, Artificial Intelligence, Logistics, Marine Transportation, Transportation","Monterrey, Nuevo Leon, Mexico",Nowports is a digital freight forwarder that helps companies improve import process.,"10,122",Latin America,$1M to $10M,Active,2018-01-01,year,,,,,For Profit,https://nowports.com/,https://twitter.com/nowports,http://facebook.com/nowports,https://www.linkedin.com/company/nowports/,maximiliano.casal@nowports.com,5218125581146,4,,"Nowports is a digital freight forwarder that helps companies improve the import process. It serves as a platform through which companies and individuals can manage their imports and exports in real time. The company uses AI to make the import process easy, secure, and transparent. The platform allows to request a quote, register the products and providers that the company mostly uses, and book shipments from any port.",,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Science and Engineering, Software, Transportation",2,"Alfonso De los Rios, Maximiliano Casal",101-250,2,Seed,2019-06-21,8450000,USD,8450000,Seed,8450000,USD,8450000,Seed,8600000,USD,8600000,8600000,USD,8600000,"Partech, Soma Capital, Y Combinator, Monashees, Base10 Partners",3,9,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"10,608",40,,,13,,,,,,,,
