Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Contact Email,Phone Number,Number of Articles,Hub Tags,Full Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price Currency (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Number of Events,CB Rank (Organization),BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),School Method
Pawiis,https://www.crunchbase.com/organization/pawiis,,"Santiago, Region Metropolitana, Chile",Pawiis is a pet care platform that improves animal welfare.,"27,066",Latin America,,Active,2020-09-01,month,,,,,For Profit,https://www.pawiis.com/,,https://www.facebook.com/pawiispets,https://www.linkedin.com/company/68474223/admin/,coloma@pawiis.com,+56 9 8419 0221,1,,"Pawiis is a pet care platform that improves animal welfare. Through our SaaS platform, we help petcare providers boost their business and connect with their clients in a digital, proactive, and emphatic way.  Through our APP we also help pet parents to take better care, track important life milestones, events and get everything their furry friends need.",,,,,,,,,,,,,,,1,Coloma Gili,1-10,2,Seed,2021-03-01,33333,USD,33333,Seed,33333,USD,33333,Seed,93333,USD,93333,93333,USD,93333,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"28,129",47,,,,,,,,,,,
u-planner,https://www.crunchbase.com/organization/u-planner-com,"Artificial Intelligence, Big Data, EdTech, Education, Higher Education, Machine Learning, Secondary Education, Social Impact","Santiago, Region Metropolitana, Chile",Integrating current edTech with our AI based platforms.,"27,136",Latin America,$1M to $10M,Active,2012-10-01,month,,,,,For Profit,http://www.u-planner.com/,http://twitter.com/u_planner,http://www.facebook.com/pages/U-Planner/225750520837228,http://www.linkedin.com/company/2783296,jpmena@u-planner.com,+56222336525,,,"u-planner is an international technology solutions company for higher education. We seek to improve education by incorporating Data Science concepts such as Big Data and Artificial Intelligence that help optimize and improve the educational system, improving the quality of education that students obtain and their final results.   u-planner’s mission is to empower HEI with innovative technological solutions that allows them to achieve high performance in the execution of their strategic plans. Nowadays, there is a disconnection from what is needed by students, teachers and management.    Today we work in three main product lines which represent some of the biggest needs of HEI, Planning, Assessment and Student Success, in which we can, for example, score students based on their dropout probability with a 95% accuracy. This has represented a huge opportunity, and we are using these and other analytical algorithms to empower education systems with new innovative technology solutions. We have led HEIs to step out of their comfort zone, from outdated Oracle data bases and legacy systems, to analytical business tools, replacing manual processes and intuition, with cutting-edge machine learning algorithms that extract information from raw data; this has allowed institutions to avoid specific investments, leaving the architecture and implementations complexities to the provider as a first approach to a cloud based environment; changing education driving impact and insights for institutions to help students in classrooms of today to create the future of tomorrow.",,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Education, Other, Science and Engineering, Software",5,"Carolina Arce, Cristián Espinoza, JuanPablo Mena, Rodrigo Hernández, PhD, Wilibaldo Bravo",51-100,3,Early Stage Venture,2018-10-04,5000000,USD,5000000,Series A,5000000,USD,5000000,Series A,5051969,USD,5051969,5134643,USD,5134643,"Wayra, Scale Capital",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"28,200",34,,,22,,,,,,,,
46 Degrees Technologies,https://www.crunchbase.com/organization/46-degrees-technologies,"FinTech, Payments","Santiago, Region Metropolitana, Chile",A mobile payments-sharing company that is revolutionizing how people pay with cash in emerging markets through technology,"27,635",Latin America,$1M to $10M,Active,2015-09-30,day,,,,,For Profit,http://www.pago46.com/,https://twitter.com/pago46,https://www.facebook.com/pago46,https://www.linkedin.com/company/46-degrees/,,,1,,"Pago46, a San Diego Ca.-based company, helps the unbanked world of consumers connect with digital merchants. The company offers mobile payment alternatives to users that do not have access to a bank account.  Its smartphone application connects collection agents with consumers that need to pay with cash for digital goods and services. Its application enables unbanked consumers to arrange cash payments with digital merchants through a convenient and beneficial on-demand service provided by third party collection agents. P46 community serves users in Latin America, connects them with Global merchants through a unique mobile network of agents, providing the easiest way to collect and process cash payments. Collection agents use services provided by Pago46 to collect cash from users and make an additional source of income.",,,,,,,,,,,,,,"Financial Services, Payments",1,Garland Wong,11-50,4,Seed,2020-10-05,,,,Convertible Note,2000000,USD,2000000,Seed,2000000,USD,2000000,2000000,USD,2000000,"EvoNexus, Plug and Play, IDB Lab, Scale Capital",1,4,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"28,709",67,,,18,,,,,,,,
Opencasa.com,https://www.crunchbase.com/organization/opencasa,"Financial Services, FinTech, Information Technology, Marketplace, Real Estate","Santiago, Region Metropolitana, Chile","Proptech marketplace bring instant liquidity to homeowners looking to sell their home in a simple, expedited, transparent and secure process","28,388",Latin America,,Active,2018-01-01,year,,,,,For Profit,https://www.opencasa.com/,,https://www.facebook.com/opencasacom/,https://www.linkedin.com/company/opencasa/,josem.martinez@opencasa.com,+56 9 68393906,,,"OPENCASA will be the largest company trading secondary market properties in LatAm´s USD 500 bn+ market using its data driven proptech platform. Using our in house data tech platform, we aim to be the primary option for consumers who want to sell their properties through a simple, expedited, transparent and secure process. As well as becoming the main source of certified secondary properties, creating a marketplace for Real Estate investors (private and institutional) and end consumers",,,,,,,,,,,,,,"Commerce and Shopping, Financial Services, Information Technology, Real Estate",2,"Alvaro Chavez, José Manuel Martínez Vázquez",11-50,2,Seed,2019-09-05,14500000,USD,14500000,Debt Financing,1200000,USD,1200000,Seed,1200000,USD,1200000,15700000,USD,15700000,Manutara Ventures,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"29,483",40,,,15,,,,,,,,
Destácame,https://www.crunchbase.com/organization/destacame,"Credit Bureau, Financial Services, QR Codes","Santiago, Region Metropolitana, Chile",Destacame is the first behavior-based credit score in Latin America.,"28,564",Latin America,$1M to $10M,Active,2014-01-01,year,,,,,For Profit,https://www.destacame.cl,https://twitter.com/destacameCL,https://www.facebook.com/destacame.cl,https://www.linkedin.com/company/destacame,soporte@destacame.cl,,,,Destacame is the first behavior-based credit score in Latin America.,,,,,,,,,,,,,,"Financial Services, Software",2,"Augusto Ruiz-Tagle, Jorge Camus",101-250,5,Early Stage Venture,2019-03-04,3000000,USD,3000000,Series A,3000000,USD,3000000,Series A,3100000,USD,3100000,3200000,USD,3200000,"Mountain Nazca, Accion Venture Lab, Fen Ventures, Catalyst Fund, The Index Project",1,6,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"29,661",40,,,,,,,,,,,
Arara,https://www.crunchbase.com/organization/arara,"Analytics, Artificial Intelligence, Information Technology, Machine Learning","Santiago, Region Metropolitana, Chile",Arara is the leading player in Wifi Analytics & Indoor Location Services,"29,726",Latin America,$1M to $10M,Active,2015-07-16,day,,,,,For Profit,http://www.arara.ai,,,http://www.linkedin.com/company/arara,manu@arara.ai,+56222441177,2,,"Arara is the leading player in Wifi Analytics & Indoor Location Services Wifi Analytics: make the most of your wifi network, collect customer data, run customized ads to each of your customers and get powerful AI-powered analytics !  You can also use our social media retargeting tools to communicate with your customers when they leave your store through Instagram, Facebook, Google and Email App Location Services: our proprietary technology allows us to provide indoor location solutions without requiring additional hardware. Implement our tech on your App and get instant Navigation, Geolocated Push Notifications and Customer Journey data  !  Arara is a member of Endeavor Global. Arara's founders have been awarded as 35 under 35 by the MIT Tech Review in 2017 For further information, contact us at manu@arara.ai",,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Information Technology, Science and Engineering, Software",3,"Cristóbal Aguirre, Emmanuel Massenez, Juan Pablo Morales Fernandez",11-50,2,,2014-11-06,100000000,USD,100000000,Venture - Series Unknown,100000000,USD,100000000,Venture - Series Unknown,101212578,USD,101212578,101212578,USD,101212578,"Denso, NTT DOCOMO Ventures",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"30,858",4,14,"43,183",,,,,,,,,
Botanical Solutions,https://www.crunchbase.com/organization/botanical-solutions,"Agriculture, Biotechnology, Chemical, Farming, Manufacturing","Vitacura, Region Metropolitana, Chile",Botanical Solutions is a startup company that manufactures plant-based active ingredients and products from advanced botanicals.,"29,963",Latin America,,Active,2010-01-01,year,,,,,For Profit,https://botanical-solution.com/,,,https://www.linkedin.com/company/botanical-solutions-spa,info@botanicalsolutions.cl,,1,,"Botanical Solutions is a startup company that manufactures plant-based active ingredients and products from advanced botanicals. The company is the producer of biopesticide intended to assist in sustainable agriculture. The company's biopesticide assists in protecting crops against Botrytis effectively with no residues while taking care of field workers' safety, enabling growers to implement integrated pest management programs and meeting final customer's demands for quality and healthy food.",,,,,,,,,,,,,,"Agriculture and Farming, Biotechnology, Manufacturing, Science and Engineering",1,Gustavo Libano,1-10,2,Seed,2020-12-23,3300000,USD,3300000,Seed,3300000,USD,3300000,Seed,3300000,USD,3300000,3300000,USD,3300000,"The Yield Lab, The Yield Lab Latin America, Sembrador Capital, International Development Bank, GaneshaLab",,10,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"31,106",22,,,,,,,,,,,
Citysense,https://www.crunchbase.com/organization/citysense,"PaaS, SaaS, Smart Cities, Software","Santiago, Region Metropolitana, Chile",Citysense is a shared infrastructure platform for smart cities. Sensors and communication system open to the community of developers.,"32,789",Latin America,$1M to $10M,Active,2015-07-24,day,,,,,For Profit,https://citysense.co/,https://twitter.com/CitysenseCo,,https://www.linkedin.com/company/citysense-co/,jsaxton@citysense.co,,1,,"Citysense is an open platform for the development of Smart City solutions, comprised of an installed network of ""Citysense Urban Monitors”. Through a Platform as a Service (PaaS) model, developers can use Citysense to create solutions in various sectors such as: security, transportation, environment, advertising, entertainment and public services. Currently operational and revenue-generating solutions developed internally by Citysense (SaaS) show the market potential of the platform.",,,,,,,,,,,,,,"Real Estate, Software",2,"Antonio Garcia, Juan Saxton",11-50,2,Seed,2020-03-01,1315000,USD,1315000,Seed,1315000,USD,1315000,Seed,3015000,USD,3015000,3015000,USD,3015000,"Angel Ventures, Fen Ventures, Endurance Investments, CLIN",2,4,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"34,016",30,,,,,,,,,,,
Buydepa,https://www.crunchbase.com/organization/buydepa,"Artificial Intelligence, Finance, Real Estate","Santiago, Region Metropolitana, Chile",Latin American iBuyer,"33,047",Latin America,,Active,2019-12-05,day,,,,,For Profit,http://www.buydepa.com,,https://www.facebook.com/Buydepa-104324294493974/,https://www.linkedin.com/company/buydepa/,contacto@buydepa.com,,2,,"iBuyer with a Latin American focus, currently operating in Chile. Buydepa is not a real estate company, but a service provider to the industry. Buydepa provides liquidity to the residential real estate market using AI to instantly value properties and providing a lean process to reduce the selling cycle in more than 7 months.  The company provides cash purchases, raising funds from Chilean Capital Markets, and specialize in surety bond solutions to reduce the process in every step.",,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Financial Services, Real Estate, Science and Engineering, Software",,,1-10,2,Seed,2020-09-29,7300000,USD,7300000,Debt Financing,300000,USD,300000,Seed,300000,USD,300000,7600000,USD,7600000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"34,292",35,,,,,,,,,,,
The Live Green Co,https://www.crunchbase.com/organization/the-live-green-company,"Biotechnology, Nutrition, Sustainability, Wellness","Santiago, Region Metropolitana, Chile","The Live Green Co uses technology to make plant-based foods tastier, healthier, and more sustainable.","33,249",Latin America,,Active,2018-01-01,month,,,,,For Profit,https://thelivegreenco.com/,,https://www.facebook.com/thelivegreenco,https://www.linkedin.com/company/thelivegreenco/,info@thelivegreenco.com,+56 9 7557 9171,5,,"Driven by millennials, the plant-based foods market is already US$10Bn in size today. And it is projected to be US$25Bn by 2026. Visionaries like Bill Gates, Richard Branson & Leonardo Dicaprio have all invested big. In our pilot market, Chile, Jeff Bezos invested US$30Mn in the Not Co.  But, the existing alternatives still use synthetic additives, highly processed ingredients, and plastic packaging. And, their R&D costs millions of dollars and many years! That is why, at The Live Green Co, we use technology to make plant-based foods tastier, healthier & more sustainable. Our Recommendation Software (Charaka) blends our Ancestral Indian Science of Plant Nutrition and modern Tech, profiles the synthetic, processed & animal additives in our daily food, and recommends 100% natural plant-based Product Formulations... at just a fraction of the R&D cost & time! And, our Proprietary Production Process uses Natural Processing, Frugal Engineering & Circular Economy principles to cut down pollution, and usage of energy, land & water by more than 50%. It is no more about a few people following a sustainable lifestyle perfectly. It is about millions doing it, even if imperfectly.",,,,,,,,,,,,,,"Biotechnology, Food and Beverage, Health Care, Science and Engineering, Sustainability",2,"Priyanka Srinivas, Sasikanth C",1-10,4,Seed,2020-02-01,1000000,USD,1000000,Seed,1000000,USD,1000000,Seed,1085000,USD,1085000,1085000,USD,1085000,"Start-Up Chile, Endurance Investments",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"34,502",25,,,,,,,,,,,
FRACTTAL,https://www.crunchbase.com/organization/fracttal,"Intellectual Property, Internet of Things, SaaS","Santiago, Region Metropolitana, Chile",Fracttal is the asset management platform for Internet of Things (IoT).,"34,104",Latin America,$1M to $10M,Active,2014-06-01,day,,,,,For Profit,http://www.fracttal.com,https://twitter.com/fracttalapp,https://www.facebook.com/fracttal,https://www.linkedin.com/company/fracttal,info@fracttal.com,+56973864727,1,,"Fracttal is the asset management platform for Internet of Things (Iot). Fracttal is a SaaS cloud-based software that combines all the possibilities of Machine to Machine (M2M) communication and Enterprise Asset Management(EAM). With Fracttal companies of any sector or size can solve their critical asset performance challenges, making the maintenance management and asset control efficient.   It is comprised of 3 components: Fracttal EAM, Fracttal Mobile and Fracttal BoX.   Fracttal EAM is the brain where companies can monitor all aspects of asset management like equipments, providers, technicians, preventive maintenance, rotating assets, spare parts, maintenance costs, budget management, emergencies, and warranties. We present data on all of this through statistics and powerful KPI indicators with multi-worksite support in a fast and user friendly web interface.   Fracttal Mobile is an app for technicians who are constantly working in the field. With their mobile devices they can access maintenance routes, resolve tasks and receive alerts.   Fracttal BoX is an IoT appliance where companies can connect sensors or I/0 devices to monitor their assets in realtime. With this device we can predict failures before they happen and alert operators of disruptions in real-time, saving companies significant costs.   Discover the power and simplicity of Fracttal",,,,,,,,,,,,,,"Internet Services, Professional Services, Software",2,"Alejandro Perez, Chris Struve",51-100,3,Early Stage Venture,2018-04-05,2000000,USD,2000000,Series A,2000000,USD,2000000,Series A,2040000,USD,2040000,2140000,USD,2140000,"Start-Up Chile, Scale Capital",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"35,380",98,5,765,28,,,,,,,,
