Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Contact Email,Phone Number,Number of Articles,Hub Tags,Full Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price Currency (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Number of Events,CB Rank (Organization),BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),School Method
Payrexx,https://www.crunchbase.com/organization/payrexx,"E-Commerce, E-Commerce Platforms, FinTech, Payments, Software, Transaction Processing","Thun, Bern, Switzerland","Payrexx is the leading cloud-based, multi payment provider & multichannel commerce platform designed for small and medium-sized businesses.","27,077",,$10M to $50M,Active,2014-01-24,day,,,,,For Profit,http://www.payrexx.com,https://twitter.com/payrexx,https://www.facebook.com/payrexx,https://www.linkedin.com/company/payrexx-ag,ivan.schmid@payrexx.com,+41 33 550 00 10,4,,"Payrexx is the leading cloud-based, multi Payments & commerce platform designed for small and medium-sized businesses. Merchants can use the software to set up and manage their checkout, payment-pages and one page shops across multiple sales channels, including web, mobile, social media and marketplaces. The platform also provides merchants with a powerful back-office and a single view of their business. Payrexx offers also whitelabeling and co-branding solutions for financial companies.",,,,,,,,,,,,,,"Commerce and Shopping, Financial Services, Internet Services, Payments, Software",1,Ivan Schmid,11-50,6,Seed,2019-02-01,532000,CHF,534463,Seed,532000,CHF,534463,Seed,2717685,CHF,2783160,2717685,CHF,2783160,GoBeyond,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"28,140",60,,,27,0,1,,Insurance; financial affairs,,,,
Embotech,https://www.crunchbase.com/organization/embotech,"Industrial Automation, Information Technology, Software","Zürich, Zurich, Switzerland","Embotech, short for embedded optimization technologies.","27,149",,$1M to $10M,Active,2013-09-01,month,,,,,For Profit,https://www.embotech.com/,https://twitter.com/embotechag,,https://www.linkedin.com/company/embotech/,info@embotech.com,+41 44 632 6298,2,,"Embotech, short for embedded optimization technologies, was founded in September 2013. They strive to lead the market for numerical optimization solutions that will be integral part of tomorrow's decision making systems. The company is a spin-off of the Automatic Control Laboratory from ETH Zurich.",,,,,,,,,,,,,,"Information Technology, Manufacturing, Science and Engineering, Software",2,"Alexander Domahidi, Juan Jerez",11-50,3,,2019-02-19,2500000,CHF,2496637,Venture - Series Unknown,2500000,CHF,2496637,Venture - Series Unknown,3500000,CHF,3496759,3577623,USD,3577623,"EASME - EU Executive Agency for SMEs, Zürcher Kantonal Bank, Conzzeta",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"28,213",55,,,21,,,,,,,,
Polyphor,https://www.crunchbase.com/organization/polyphor,"Biotechnology, Medical, Pharmaceutical","Allschwil, Basel-Landschaft, Switzerland",Polyphor is a swiss pharma company focusing on the discovery and development of macrocycle drugs addressing high unmet medical needs.,"27,187",,Less than $1M,Active,1996-01-01,year,2018-05-15,day,,,For Profit,http://polyphor.com,,https://www.facebook.com/polyphor,https://www.linkedin.com/company/polyphor-ltd,info@polyphor.com,41615671601,14,,"Polyphor is a Swiss Pharma company focusing on the discovery and development of macrocycle drugs addressing high unmet medical needs. Polyphor was founded in 1996 and is a clinical stage, privately held Swiss specialty pharma company, based in Allschwil near Basel. It focuses on the development of macrocycle drugs that address antibiotic resistance and severe respiratory diseases.",,,,,,,,,,,,,,"Biotechnology, Health Care, Science and Engineering",2,"Daniel Obrecht, Jean-Pierre Obrecht",51-100,6,IPO,2020-11-24,3300000,USD,3300000,Grant,6800000,CHF,7043420,Post-IPO Equity,65800000,CHF,57825848,79565848,USD,79565848,"Novartis Venture Fund, CARB-X, Cystic Fibrosis Foundation, Repair Impact Fund, New Medical Technologies",3,5,,,,,,,,,,,,,,Public,2018-05-15,,,165000000,CHF,164766196,,,,POLN,https://www.crunchbase.com/ipo/polyphor-ipo--d245ff85,SIX - SIX Swiss Exchange,,,"28,253",26,,,11,39,0,Organic Chemistry,,760400,USD,760400,
Monito,https://www.crunchbase.com/organization/monito,"Finance, Financial Services, FinTech","Lausanne, Vaud, Switzerland",Monito is a comparison website for international money transfer services. ,"27,259",,$1M to $10M,Active,2013-02-28,day,,,,,Non-profit,https://www.monito.com,http://twitter.com/monito,https://www.facebook.com/monitocom,https://www.linkedin.com/company/monito-com,info@monito.com,,3,,"Monito is a comparison website for international money transfer services. They compare and review more than 450 money transfer operators, to help you find the best option for each of your international transaction. They have affiliation partnerships with money transfer operators, which allow us to sustain their operations, they insure that all the information they provide is always accurate and transparent.",,,,,,,,,,,,,,Financial Services,3,"François Briod, Laurent Oberholzer, Pascal Briod",1-10,5,Early Stage Venture,2018-12-19,2500000,USD,2500000,Series A,2500000,USD,2500000,Series A,3394088,USD,3394088,3924813,USD,3924813,"Venture Kick, Foundation for Technological Innovation (FIT), Tamedia, B&Y Venture Partners, MKS",3,8,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"28,326",29,,,64,,,,,,,,
Turicode,https://www.crunchbase.com/organization/turicode,"Artificial Intelligence, Document Management, Information Technology, Machine Learning","Winterthur, Zurich, Switzerland",Turicode turns any document into structured data in just a few seconds. Powered by Machine Learning.,"27,330",,Less than $1M,Active,2016-01-01,year,,,,,For Profit,https://www.turicode.com/,https://twitter.com/turicode,,https://www.linkedin.com/company/turicode/,,41 (0)52 520 62 02,2,,"Handling hundreds or even thousands of documents per day is though. Either you’re juggling various manual data entry processes, or you’re stuck with tools that are powerful yet impossible to use. This means inaccurate data, expensive processes, and employees who are disengaged due to monotonous work. It doesn’t have to be that way.  Turicode enables you to turn any document into structured data in just a few seconds. The machine learning engine that can read – and understand –documents like humans do. You’ll save valuable time and get all the information typically locked in documents. This allows you to scale your document processes with a few clicks.    Turicode can process any document in any language and will seamlessly integrate with your systems. You can easily export your data from Turicode via API to feed and enhance your ERP, CRM, or RPA system of choice.   Transform all your documents into machine-readable structured data.",,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Information Technology, Science and Engineering, Software",4,"Aaron Richiger, Benjamin von Deschwanden, Martin Keller, Patrick Emmisberger",11-50,2,,2020-09-10,2000000,EUR,2364904,Venture - Series Unknown,2000000,EUR,2364904,Venture - Series Unknown,2000000,EUR,2364904,2071429,EUR,2446773,"EASME - EU Executive Agency for SMEs, Seed X Liechtenstein, BackBone Ventures, Swiss Startup Group, Gentian Investments",,5,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"28,399",22,,,,,,,,,,,
Xsensio,https://www.crunchbase.com/organization/xsensio,"Health Care, Mobile, Sensor, Wearables, Wellness","Lausanne, Vaud, Switzerland",Xsensio - Lab-on-SkinTM sensing platform for a better quality of life.,"27,342",,Less than $1M,Active,2014-01-01,year,,,,,For Profit,http://xsensio.com/,https://www.twitter.com/xsensio,,http://www.linkedin.com/xsensio,info@xsensio.com,+41791388906,3,,"Xsensio develops the unique Lab-on-Skin™​ sensing platform to sense in real-time biochemical information at the surface of the skin, providing unprecedented real-time information about our health and wellness, in a simple and non-invasive way. The Xsensio Lab-on-Skin™ sensing chip relies on a unique, highly-miniaturized sensing platform developed at the Nanolab of the Swiss Federal Institute of Technology. By leveraging semiconductor properties, our sensing platform unleashes a whole new set of possibilities in continuous health monitoring.",,,,,,,,,,,,,,"Consumer Electronics, Hardware, Health Care, Mobile",3,"Adrian Ionescu, Esmeralda Megally, Hoel Guérin",1-10,7,Seed,2020-04-03,,,,Seed,,,,Seed,,,,3454046,USD,3454046,"Venture Kick, EASME - EU Executive Agency for SMEs, Foundation for Technological Innovation (FIT), DART Labs I Ventures",3,4,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"28,413",15,,,8,3,1,Medical Or Veterinary Science; Hygiene,Scientific and electric apparatus and instruments,75060,USD,75060,
Santiment,https://www.crunchbase.com/organization/santiment,"Computer, Cryptocurrency","Zürich, Zurich, Switzerland","Santiment aims to create market standards for cryptocurrency market data, best practices, and project transparency.","27,387",,Less than $1M,Active,2016-01-01,year,,,,,For Profit,https://santiment.net/,https://twitter.com/santimentfeed,https://www.facebook.com/Santiment-Blockchain-164482357429915,https://www.linkedin.com/company/santiment,,,11,,"Santiment aims to create market standards for cryptocurrency market data, best practices, and project transparency, all available in one place — essentially becoming the data and information hub of cryptocurrency and blockchain assets.",,,,,,,,,,,,,,"Consumer Electronics, Financial Services, Hardware, Payments, Software",1,Maksim Balashevich,11-50,1,,2017-07-10,10000000,USD,10000000,Initial Coin Offering,10000000,USD,10000000,Initial Coin Offering,10000000,USD,10000000,10000000,USD,10000000,Alexis Berthoud,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,2,"28,457",63,,,21,,,,,,,,
POLYNEURON,https://www.crunchbase.com/organization/polyneuron,"Biotechnology, Communities, Medical, Medical Device","Basel, Basel-Stadt, Switzerland","Polyneuron is a pharmaceutical company, committed to the development of a new drug class for the treatment of autoimmune disorders. ","27,418",,Less than $1M,Active,2014-01-01,year,,,,,For Profit,http://polyneuron.com,https://twitter.com/polyneuron,https://www.facebook.com/polyneuron,https://www.linkedin.com/company/polyneuron-pharmaceuticals,info@polyneuron.com,+41788371011,7,,"Polyneuron is a developer of novel therapeutics intended to facilitate the treatment of antibody-mediated autoimmune diseases. The company's biodegradable glycopolymers-based therapeutics selectively eliminate the pathological autoantibodies, while leaving the rest of the immune system intact, enabling medical practitioners to treat patients with immune disorders in a safe and effective manner.",,,,,,,,,,,,,,"Biotechnology, Community and Lifestyle, Health Care, Science and Engineering",2,"Pascal Haenggi, Ruben Herrendorff",1-10,10,Early Stage Venture,2020-09-16,14000000,CHF,15375069,Series A,14000000,CHF,15375069,Series A,42730000,CHF,44314323,43340000,CHF,44952984,"New Enterprise Associates, Sofinnova Partners, Venture Kick, HBM Healthcare Investments AG, Zürcher Kantonal Bank",4,9,,,,,,,,,,,,,,Private,,,,,,,,,,,,,2020-10-06,,"28,488",10,,,4,,,,,,,,
iKentoo,https://www.crunchbase.com/organization/ikentoo-sa,"Enterprise Software, Food and Beverage, Payments, Point of Sale, Software","Genève, Geneve, Switzerland",IKentoo is a high-performance iPad POS and management solution for all types of restaurants and hospitality businesses.,"27,471",,$1M to $10M,Active,2011-11-01,day,2019-07-17,day,,,For Profit,https://www.ikentoo.com,https://twitter.com/ikentoo,https://www.facebook.com/ikentoo,https://www.linkedin.com/company/ikentoo,info@ikentoo.com,+41848000445,3,,"iKentoo offers a professional POS solution for restaurants, bars, and takeaways. Its cloud solution provides continuous backups and real-time data for its clients. Launched in 2011 by David Clerc and Serge Sozonoff, iKentoo is headquartered in Geneve, Switzerland.",,,,,,,,,,,,,,"Commerce and Shopping, Financial Services, Food and Beverage, Payments, Software",2,"David Clerc, Serge Sozonoff",11-50,2,M&A,2017-06-28,5000000,CHF,5210276,Private Equity,5000000,CHF,5210276,Private Equity,6800000,CHF,7147743,6800000,CHF,7147743,,,,,Was Acquired,iKentoo acquired by Lightspeed POS,https://www.crunchbase.com/acquisition/lightspeed-retail-acquires-ikentoo-sa--ffceef97,Lightspeed POS,https://www.crunchbase.com/organization/lightspeed-retail,2019-07-17,day,,,,Acquisition,,Private,,,,,,,,,,,,,,,"28,543",24,4,265,12,,,,,,,,
Virometix,https://www.crunchbase.com/organization/virometix-ag,"Biotechnology, Health Care, Medical","Schlieren, Zurich, Switzerland",Virometix is a privately held biotechnology company developing,"27,478",,Less than $1M,Active,2009-01-01,year,,,,,For Profit,http://virometix.com,,,,info@virometix.com,+41 (0) 43 433 86 60,6,,"Virometix is a privately held biotechnology company developing a new generation of vaccines and immunotherapeutic drugs for the prevention and treatment of infectious and chronic human diseases. In an increasingly global world there is a considerable medical need for vaccines to combat infectious as well as a number of chronic human diseases. Fast growing demands, health threats from newly arising complex viral and bacterial pathogens and increasingly stringent requirements for stability, safety and tolerability require new approaches to tackling current and future challenges. Rational molecular design, chemical synthesis and Virometix' proprietary Synthetic Virus-Like Particle platform technology allow for the rapid production and optimization of vaccine candidates with superior properties in terms of safety, efficacy and stability. ",,,,,,,,,,,,,,"Biotechnology, Health Care, Science and Engineering",1,Arin Ghasparian,11-50,6,Early Stage Venture,2020-07-16,7500000,CHF,7932621,Series B,7500000,CHF,7932621,Series B,13700000,CHF,14321696,13710000,CHF,14330903,"Venture Kick, Harry Welten",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"28,550",32,,,12,4,1,Medical Or Veterinary Science; Hygiene,"Pharmaceutical, veterinary and sanitary products",,,,
ElectricFeel,https://www.crunchbase.com/organization/electricfeel,"Apps, SaaS, Software, Transportation","Zürich, Zurich, Switzerland","We empower teams to build successful shared electric mobility businesses, with the leading SaaS and expertise from 8 years of operations.","27,480",,Less than $1M,Active,2012-01-01,year,,,,,For Profit,http://www.electricfeel.com,,,https://www.linkedin.com/company/9424590,contact@electricfeel.com,,3,,"At ElectricFeel, we empower teams around the world with technology and expertise to grow shared mobility businesses with light electric vehicles.  We provide the market's leading software suite (SaaS platform and rider apps in iOS and Android) for light electric vehicle sharing (e-bikes, and e-mopeds). With this solution, we've been enabling market leaders, including the US market leader in e-moped-sharing, Revel Transit, and the European leader in e-moped-sharing, eCooltra, and a fast growing number of successful new mobility entrepreneurs and established mobility companies. We've enabled more than 1 million people to 50 million km of clean rides, and this is just the start.  Get in touch to find out how to partner with us, for investment inquiries, or for our job openings.",,,,,,,,,,,,,,"Apps, Software, Transportation",2,"Moritz Meenen, Pratik Mukerji",11-50,4,Seed,2020-05-01,,,,Non-equity Assistance,2200000,CHF,2321870,Seed,2200000,CHF,2321870,2230000,CHF,2354687,"Venture Kick, Maze X",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,2,"28,552",38,,,19,,,,,,,,
