Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Contact Email,Phone Number,Number of Articles,Hub Tags,Full Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price Currency (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Number of Events,CB Rank (Organization),BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),School Method
Wunderlist,https://www.crunchbase.com/organization/6wunderkinder,"Android, Apps, Cloud Computing, Collaboration, iOS, SaaS, Software, Task Management, Web Development","Berlin, Berlin, Germany",Wunderlist is a cloud-based task management application.,"11,318",European Union (EU),$10M to $50M,Active,2010-09-01,day,2015-06-02,day,,,For Profit,https://www.wunderlist.com/home,http://twitter.com/wunderlist,http://www.facebook.com/6wunderkinder,https://www.linkedin.com/company/msftwunderlist/,hello@6Wunderkinder.com,,44,,"Wunderlist is a cloud-based task management application. 6Wunderkinder is a young and innovative software startup that was founded by six friends in Berlin, Germany, on 30 August 2010. 6Wunderkinder designs and develops a cloud-based, cross platform productivity application called, which was first launched in November 2010. Today, Wunderlist is one of the most popular productivity applications and is used by millions of people around the world.",,,,,,,,,,,,,,"Apps, Internet Services, Mobile, Other, Platforms, Software",6,"Charlette Prevot, Christian Reber, Daniel Marschner, Jan Martin, Robert Kock, Sebastian Scheerer",101-250,6,M&A,2013-11-12,30000000,USD,30000000,Series B,30000000,USD,30000000,Series B,34983890,USD,34983890,34983890,USD,34983890,"Sequoia Capital, Earlybird Venture Capital, Atomico, High-Tech Grunderfonds, Freigeist Capital",5,7,1,"Made Acquisitions, Was Acquired",Wunderlist acquired by Microsoft,https://www.crunchbase.com/acquisition/microsoft-acquires-6wunderkinder--cdd71488,Microsoft,https://www.crunchbase.com/organization/microsoft,2015-06-02,day,150000000,USD,150000000,Acquisition,,Private,,,,,,,,,,,,,,,"11,841",22,2,,18,0,14,,Scientific and electric apparatus and instruments,,,,
Jimdo,https://www.crunchbase.com/organization/jimdo,"Internet, Web Development","Hamburg, Hamburg, Germany","Jimdo enables users to create a website on a computer, smart phone or tablet using a simple intuitive interface.","11,330",European Union (EU),$1M to $10M,Active,2007-01-01,year,,,,,For Profit,http://www.jimdo.com,http://twitter.com/jimdo,http://www.facebook.com/Jimdo,https://www.linkedin.com/company/167456,info@jimdo.com,+49 40 - 8 22 44 997,91,,"In 2007 they started Jimdo. The company grew with each new website that was created. They now have over 200 employees working in offices in Hamburg and Tokyo. One thing never changed over the years: working at Jimdo still feels like being part of a community, like you are going to work with friends. They are certain that you can feel the excitement and passion that goes into creating their product. Over 20 million websites have already been built with Jimdo. They are extremely proud of that. They know that behind every website there is a person with a story. Entrepreneurs, musicians, photographers, people who were inspired to share their project online thanks to them, people who run successful online stores, and people who just want to share their passion with the world. Their success stories remind them on a daily basis of what they went through themselves. They also remind them of the simple truth that if you do what you enjoy, and share it with the world, you can achieve great things.",,,,,,,,,,,,,,"Internet Services, Software",3,"Christian Springub, Fridtjof Detzner, Matthias Henze",101-250,3,,2015-06-08,25000000,EUR,28211800,Venture - Series Unknown,25000000,EUR,28211800,Venture - Series Unknown,25500000,EUR,28869396,25500000,EUR,28869396,"Spectrum Equity, United Internet Ventures",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"11,854",15,8,"27,899",51,0,10,,Legal services,3989437,USD,3989437,
MorphoSys,https://www.crunchbase.com/organization/morphosys,"Biotechnology, Health Care, Health Diagnostics, Medical","Planegg, Bayern, Germany",MorphoSys is a biotechnology company focused on the research and development of fully human antibodies.,"11,417",European Union (EU),$10M to $50M,Active,1992-01-01,year,2018-04-18,day,,,For Profit,http://www.morphosys.com,http://twitter.com/MorphoSys,https://www.facebook.com/morphosys,https://www.linkedin.com/company/morphosys-ag/,info@morphosys.com,+49 89 899270,149,,"MorphoSys AG is a biotechnology companies focusing on fully human antibodies. With its unique technologies, MorphoSys is developing the next generation of antibodies, which can be used to treat diseases and for research and diagnostics purposes. Numerous partnerships have already been entered into with well-known companies from the pharmaceutical and biotechnology sectors, such as Boehringer Ingelheim, Daiichi Sankyo, Merck & Co, Novartis, Pfizer, and Roche.",,,1,1,,,,,,,,,,"Biotechnology, Health Care, Science and Engineering",2,"Andreas Pluckthun, Simon E. Moroney",251-500,4,IPO,2020-10-13,325000000,EUR,381647566,Post-IPO Debt,115000000,EUR,127558094,Post-IPO Equity,253558094,USD,253558094,635205661,USD,635205661,Atlas Venture,,1,2,Made Acquisitions,,,,,,,,,,,,Public,2018-04-18,,,207832000,USD,207832000,,,,MOR,https://www.crunchbase.com/ipo/morphosys-ipo--deb55ec9,NASDAQ,2021-01-06,1,"11,943",29,,,18,156,79,Organic Chemistry,Scientific and technological services,3987629,USD,3987629,
Carmudi,https://www.crunchbase.com/organization/carmudi,"Advertising, Classifieds, Internet, Marketplace","Berlin, Berlin, Germany","Carmudi is an online marketplace for new and used cars and motorcycles in Mexico, the Middle East and Asia.","11,480",European Union (EU),$1M to $10M,Active,2013-01-01,year,,,,,For Profit,http://www.carmudi.com,https://www.twitter.com/carmudiae,http://www.facebook.com/Carmudi,http://www.linkedin.com/company/carmudi,wecare@carmudi.com,+62 21 806 81 265,22,,"Carmudi is the vehicle marketplace that offers buyers, sellers, and car dealers a platform to find cars, motorcycles, and commercial vehicles online. It displays classified advertisements with details for brand new cars and used cars. Jumia Car provides users with a search option based on the vehicle brand and model, city, and the asking price of the vehicle. It was launched in 2013 by Erwin Sikma, Fritz Simons, and Stefan Haubold. It is based in Jakarta, Indonesia",,,,,,,,,,,,,,"Advertising, Commerce and Shopping, Internet Services, Sales and Marketing",3,"Erwin Sikma, Fritz Simons, Stefan Haubold",251-500,3,Late Stage Venture,2017-08-11,10000000,USD,10000000,Series C,10000000,USD,10000000,Series C,45000000,USD,45000000,45000000,USD,45000000,"HV Capital, TEV Ventures, Asia Pacific Internet Group",2,3,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"12,008",7,4,"2,380",3,,,,,,,,
i2x,https://www.crunchbase.com/organization/i2x-0963,"Artificial Intelligence, Information Technology, Internet, Machine Learning","Berlin, Berlin, Germany",i2x leverages the power of AI to transform the human voice into actionable insights at the speed of a face-to-face conversation.,"11,519",European Union (EU),$1M to $10M,Active,2017-01-01,month,,,,,For Profit,https://i2x.ai/,https://twitter.com/i2x_ai,https://www.facebook.com/i2xai/,https://www.linkedin.com/company/i2x-ai/,legal@i2x.ai, +49 1590 4414263,1,,"Real-time conversation analytics and continuous coaching. At i2x they are working to radically improve the human-to-human interaction between companies and their customers. They do this by providing real-time insights on business calls for managers on one side, and supporting agents with continuous communication training on the job on the other. i2x enables companies to leverage data and understand what makes their team successful and customers happy - all in real-time and powered by AI. With i2x, the black box of phone calls is decrypted for the first time. Traditionally, contact center success metrics are based on a limited set of data, including call attempts and duration. Built on a fit-for-purpose ASR (automatic speech recognition), i2x opens the doors to deeper, more meaningful insights. The platform evaluates complex speech parameters in real-time to determine the dynamics of a customer conversation. This includes customizable words and phrases, pauses, rate of speech, and speech-to-listen ratio. i2x analyzes sales and service team calls and identifies which approach works best for a specific customer or prospect group.  Data-driven best practices are automatically shared with all team members. As a result, managers gain deeper insights into customer interactions, the skills of existing employees evolve and brand experience improves. i2x makes call data analyzable and actionable. “They do not automate, they augment the human intelligence, elevate customer interactions and amplify sales.”",,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software",1,Michael Brehm,11-50,2,Early Stage Venture,2019-02-26,10000000,EUR,11393505,Series A,10000000,EUR,11393505,Series A,16393505,USD,16393505,16393505,USD,16393505,"HV Capital, btov Partners, Plug and Play, Unternehmertum Venture Capital Partners, MS&AD Ventures",3,6,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,2,"12,049",44,,,23,3,3,Computing; Calculating,Scientific and electric apparatus and instruments,629568,USD,629568,
Heliatek,https://www.crunchbase.com/organization/heliatek,"Energy, Renewable Energy, Solar","Dresden, Sachsen, Germany","As tech-leader in organic photovoltaics, Heliatek develops, produces and distributes organic PV solutions for virtually any building surface","11,525",European Union (EU),$10M to $50M,Active,2006-01-01,year,,,,,For Profit,http://www.heliatek.com/,https://twitter.com/heliatek,https://www.facebook.com/heliatek/,https://www.linkedin.com/company/heliatek,sayhello@heliatek.com,49 351-21 30 34 30,19,,"As the technology leader in organic photovoltaics, Heliatek develops, produces and distributes industrial-grade organic PV solar solutions for virtually any building surface (horizontal, vertical, curved, rigid, and flexible). Heliatek stands for energy solutions designed for various traditional and never been possible before applications based on its unique features – it is ultra-light, flexible and truly green. HeliaSol® is a ready-to-use solution, ideal for retrofitting on existing building structures. HeliaFilm® is tailor-made solar film for companies in the building and construction material industry, to integrate into their façade or roof system products. Heliatek currently employs about 160 people at the Dresden and Ulm locations in Germany. The Free State of Saxony, the Federal Republic of Germany, and the European Union funded research and development, as well as the installation of the production technology.",,,,,,,,,,,,,,"Energy, Natural Resources, Sustainability",3,"Bert Mannig, Karl Leo, Martin Pfeiffer",101-250,8,Late Stage Venture,2017-10-12,15000000,EUR,17746858,Series D,15000000,EUR,17746858,Series D,114480078,USD,114480078,157004697,USD,157004697,"High-Tech Grunderfonds, Engie, Bosch, Wellington Partners, BASF",2,18,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"12,055",46,,,17,51,22,Basic Electric Elements,Scientific and electric apparatus and instruments,,,,
Thinksurance,https://www.crunchbase.com/organization/gewerbeversicherung24,"Commercial Insurance, Financial Services, FinTech, Insurance, InsurTech, Internet, SaaS","Frankfurt, Hessen, Germany","Thinksurance is a technology distribution platform for business insurance used by brokers, agents, banks and further sales channels.","11,625",European Union (EU),$10M to $50M,Active,2015-01-01,year,,,,,For Profit,https://thinksurance.de/en/,https://twitter.com/Thinksurance_de,https://www.facebook.com/thinksurance.de/,https://www.linkedin.com/company/thinksurance-gmbh/,info@thinksurance.de,+4969 204 36 95 111,17,,"Thinksurance is a distribution technology platform for business insurance in Germany. It connects insurers, distributors from several sales channels and business customers on its platform.  Business insurance distributors such as the majority of (online-)brokers and broker pools, agencies, banks, and others use the offering as SaaS to search, compare and conclude the right insurance coverage for their clients. Thinksurance leverages its proprietary technology to make the process as easy as possible, e.g. with several APIs to distributors CRMs and insurer systems. All relevant insurers already partner with the platform leading to an unrivaled market coverage in the commercial insurance space for small and medium-sized enterprises. Also, insurers are offered adjacent services such as Data Analytics, Portfolio Transfer, After Sales Processes or White-Label-Solutions for their internal use. Thinksurance also includes an own Online-Broker ""Gewerbeversicherung24"" which operates on www.gewerbeversicherung.de to get direct feedback from businesses to improve their service for partnering distributors and insurers.",,,,,,,,,,,,,,"Financial Services, Internet Services, Software",2,"Christopher Leifeld, Florian Brokamp",101-250,3,Early Stage Venture,2019-10-21,13000000,EUR,14497230,Series B,13000000,EUR,14497230,Series B,17000000,EUR,19120587,17000000,EUR,19120587,"Eight Roads Ventures, Christian Vollmann, German Startups Group",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"12,157",30,,,,0,2,,Scientific and electric apparatus and instruments,,,,
Affimed,https://www.crunchbase.com/organization/affimed-therapeutics,"Biotechnology, Health Care, Therapeutics","Heidelberg, Baden-Wurttemberg, Germany",Affimed Therapeutics is focused on developing recombinant antibody therapeutics for the treatment of cancer and other diseases.,"11,628",European Union (EU),$1M to $10M,Active,2000-01-01,year,2014-09-12,day,,,For Profit,https://www.affimed.com/,,,https://www.linkedin.com/company/affimed-ag/,info@affimed.com,+49 (0)6221-6743-60,17,,"At Affimed, they are committed to improving outcomes for patients with cancer. Their scientific team has been devoted to unlocking the power of the innate immune system for nearly two decades to provide a unqiue approach to fighting cancer. With their unparalleled expertise in innate immunity and innate cell engager-based medicines, they aim to overcome the limitations and challenges faced by current immuno-oncology (I-O) therapies.",,,,,,,,,,,,,,"Biotechnology, Health Care, Science and Engineering",,,11-50,7,IPO,2020-01-01,,,,Post-IPO Equity,,,,Post-IPO Equity,190290256,USD,190290256,204290256,USD,204290256,"OrbiMed, Roche, Novo Nordisk, New Enterprise Associates, Perceptive Advisors",6,10,,,,,,,,,,,,,,Public,2014-09-12,,,56000000,USD,56000000,,,,AFMD,https://www.crunchbase.com/ipo/affimed-therapeutics-ipo--93dbd4b7,NASDAQ,,,"12,160",32,,,9,17,6,Organic Chemistry,Chemical substances,,,,
Talentspace,https://www.crunchbase.com/organization/talentspace,"Communities, Event Management, Events, Human Resources, Recruiting, Software","Berlin, Berlin, Germany",Talentspace is your home to online recruiting events.,"11,769",European Union (EU),$10M to $50M,Active,2019-01-01,year,,,,,For Profit,http://talentspace.io,,https://www.facebook.com/talentspacehq,https://www.linkedin.com/company/talentspacehq/,team@talentspace.io,,,,"Talentspace is an all-in-one virtual career platform, where you can join, engage in or build your own recruiting events.",,,,,,,,,,,,,,"Administrative Services, Community and Lifestyle, Events, Media and Entertainment, Professional Services, Software",3,"Jason Reich, Marco Eylert, Markus Dücker",11-50,2,Seed,2020-10-30,4000000,USD,4000000,Seed,4000000,USD,4000000,Seed,4000000,USD,4000000,4000000,USD,4000000,"468 Capital, STS Ventures, Avala Capital, Axel Springer Plug and Play Accelerator, Frank Freund",1,6,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"12,311",50,,,37,,,,,,,,
Schüttflix,https://www.crunchbase.com/organization/schüttflix,"Construction, Marketplace","Gütersloh, Nordrhein-Westfalen, Germany",Schüttflix is a digital marketplace and delivery platform for bulk construction supplies.,"11,779",European Union (EU),,Active,2018-01-01,year,,,,,For Profit,https://www.schuettflix.de/,,https://www.facebook.com/schuettflix/,https://www.linkedin.com/company/schuettflix/,,+49 5241 60130,5,,"Schüttflix is a digital marketplace and delivery platform for bulk construction supplies such as sand, crushed rock, and gravel.",,,,,,,,,,,,,,"Commerce and Shopping, Real Estate",2,"Christian Hülsewig, Thomas Hagedorn",11-50,2,,2020-08-08,6000000,EUR,7073311,Venture - Series Unknown,6000000,EUR,7073311,Venture - Series Unknown,14000000,EUR,15718912,14000000,EUR,15718912,"HV Capital, Speedinvest",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"12,320",34,,,,0,1,,Vehicles,,,,
